,tweet_id,user,text,date,retweets,replies,likes,quotes,has_viz
22,1364673957769674756,CDCGov,"“Together, we can ensure the success of this national response and promote vaccination in communities across this country.” 

@CDCDirector closed the #COVIDVaccineForum by emphasizing importance of continued collaboration: https://t.co/9X2i8qAqYt. https://t.co/7o00dODpiw",02/24/2021 20:30:00,48,13,102,11,True
23,1364658889107603456,CDCGov,"🧪 COVID-19 Science Update:

Check out the latest #COVID19 research on the detection of variants in wastewater, the impact of vaccine misinformation, and more.

👓 Read the full update: https://t.co/9TqQfMHatM. https://t.co/miPaj14DVn",02/24/2021 19:30:07,74,19,114,3,True
24,1364630539760730112,CDCGov,".@CDCMMWR finds 21 #COVID19 cases in 2 Hawaii gyms linked to a fitness instructor who taught classes a few days before showing symptoms. Wearing a well-fitting mask &amp; staying 6 ft apart, even during high-intensity exercise, is important to slow the spread. https://t.co/PIPMWHbqdY https://t.co/Q59cYI8RbS",02/24/2021 17:37:28,144,40,284,29,True
25,1364613609045786631,CDCGov,New @CDCMMWR details a #COVID19 outbreak among attendees of classes at a Chicago gym where many attendees participated in classes while ill or unknowingly infectious and didn’t wear masks consistently during exercise. More: https://t.co/7tRZuqh2Nc. https://t.co/9S7perrqCp,02/24/2021 16:30:12,158,35,227,51,True
26,1364590910441422857,CDCGov,.@DrNunezSmith with @WHCOVIDresponse and CDC’S @DrNancyM_CDC will be at #COVIDVaccineForum showcasing the National Response Strategy to ensure vaccines get into people’s arms as quickly as possible while ensuring equitable access. Join today at 11 AM EST: https://t.co/fUdqLmCONr. https://t.co/Eckp5nSGCr,02/24/2021 15:00:00,28,6,81,1,True
27,1364332212884283406,CDCGov,Counties in states with statewide mask mandates were 43% less likely to have rapid increases in #COVID19 cases during the summer of 2020. Nonmetropolitan counties were 67% less likely. For more information see @AnnalsOfEpi: https://t.co/jdeMBqAMs2. https://t.co/HXpzStmQ9a,02/23/2021 21:52:02,182,49,336,37,True
28,1364327429838430215,CDCGov,"Community orgs: You play an important role in teaching your community about #COVID19 vaccines. 
CDC's new toolkit has the tools you need to educate community members about COVID-19 vaccines and address their questions and concerns. 

See it here: https://t.co/2rF0CHZcR6. https://t.co/8XsZwkmod3",02/23/2021 21:33:01,74,23,124,8,True
29,1364314094405382151,CDCGov,"Many people with disabilities have conditions like diabetes, cancer, heart disease, or obesity that increase their risk of getting very sick from #COVID19. Talk to your doctor about your health conditions and about getting a COVID-19 vaccine. More: https://t.co/dmXLYJxIBE. https://t.co/pILw2DZE6Y",02/23/2021 20:40:02,89,74,197,14,True
30,1364287409131782155,CDCGov,"It’s important to understand how #COVID19 is impacting your county. “Your Community” on CDC’s COVID Data Tracker allows you to explore your county’s data, including cases, deaths, testing, and hospitalizations. Learn more: https://t.co/GoKaF9h6E8. https://t.co/iwKddQshXI",02/23/2021 18:54:00,62,12,107,7,True
31,1364243883966799874,CDCGov,COVID-19 vaccine practitioners are hearing from experts about innovative strategies for using data to assess &amp; address health disparities at the #COVIDVaccineForum right now: https://t.co/fUdqLmCONr. https://t.co/haw9oGGgSN,02/23/2021 16:01:03,33,9,74,2,True
32,1364243368981778439,CDCGov,"Happening Now: @CDCDirector Dr. Rochelle Walensky shares remarks at #COVIDVaccineForum along with other federal leaders to discuss effective, equitable COVID-19 vaccine implementation. More: https://t.co/fUdqLmCONr  https://t.co/RArNRauMVE",02/23/2021 15:59:00,31,9,52,0,False
33,1364228526119874567,CDCGov,"Join @WHCOVIDResponse, Vaccinations Coordinator @bchoucair46 at the #COVIDVaccineForum at 11 AM EST today to get a summary of the current national #COVID19 vaccination and related data and an overview of federal data sources and tools: https://t.co/fUdqLmUpEZ. https://t.co/zWY1GkuX0h",02/23/2021 15:00:01,25,3,48,1,True
34,1363979677098991620,CDCGov,"#COVID19 vaccines are a safer way to build protection.

As of February 22, more than 44 million people had received their first dose of COVID-19 vaccine. Of those, over 19 million people had received both doses &amp; are fully vaccinated. 

More data: https://t.co/zYLe3H12re https://t.co/rKKBXceWR0",02/22/2021 22:31:11,174,46,443,18,True
35,1363942117165453312,CDCGov,"RT @MinorityHealth: Wondering how to administer vaccines safely, quickly, &amp; equitably to as many people as possible? Join the #COVIDVaccine…",02/22/2021 20:01:56,21,0,0,0,False
36,1363934848868564996,CDCGov,"New &amp; updated #COVID19 videos are now available in American Sign Language (#ASL) on CDC’s YouTube channel. The videos cover topics like masks, hand washing, planning outings and visits, and back to school planning. Watch the videos here: https://t.co/ToKRSVyLHJ. https://t.co/IVvVksYqlf",02/22/2021 19:33:03,119,9,194,11,True
37,1363921515922796547,CDCGov,"#DYK? COVID-19 and flu can both cause fever and cough, but shortness of breath is more common with #COVID19 than flu. Use this chart to learn more about the similarities and differences of COVID-19 and flu.

Learn more: https://t.co/7JvVEcIerm. https://t.co/XrjhXUIpMV",02/22/2021 18:40:04,309,50,399,37,True
38,1363917733033897987,CDCGov,"#DYK? Symptoms of #COVID19 may overlap with symptoms of carbon monoxide poisoning, including headache, dizziness, weakness, nausea, vomiting, chest pain, and confusion. If you have these symptoms, act quickly and call your doctor. Learn more: https://t.co/Mvxj61WMrP. https://t.co/OUsZKocWOG",02/22/2021 18:25:02,82,20,126,14,True
39,1363911555440664579,CDCGov,"“[We are] working with national, state and local leaders to prioritize equity, accessibility, and coordination in the distribution of vaccines.” - @DrRichBesser @RWJF at the #COVIDVaccineForum

#COVID19 #MedTwitter https://t.co/4jRw2Ro5wu",02/22/2021 18:00:29,33,16,105,1,True
40,1363899632535941126,CDCGov,"Join today’s CDC #COVID19 Partner Update Call at 3:30 pm ET via Zoom.
Title: Operational Strategy for K-12 Schools through Phased Mitigation.
Retweet and Register: https://t.co/TUcuyTKIWn.

#school #health #COVID19 https://t.co/eQiSWErs4t",02/22/2021 17:13:07,35,13,69,4,True
41,1363885801755533313,CDCGov,A new @CDCMMWR looks at #COVID19 in Georgia elementary schools. The study highlights that preventing infections in educators is an important part of stopping the spread of COVID-19 in schools. Learn more: https://t.co/UcpGxv5GYz. https://t.co/2nA4YChmNO,02/22/2021 16:18:09,57,12,133,11,True
42,1363869908312883201,CDCGov,Join @WHCOVIDresponse Senior Policy Advisor @DrCameronWebb and @NIH Leader @KizzyPhD today at 11 AM EST at the #COVIDVaccineForum to hear about vaccine safety and the importance of trust as the foundation of successful vaccination efforts. https://t.co/fUdqLmUpEZ https://t.co/imtX9O8Xdm,02/22/2021 15:15:00,28,3,72,1,True
43,1363866288041435137,CDCGov,".@CDCDirector is speaking now at the #COVIDVaccineForum along with other federal leaders to discuss effective, equitable vaccine implementation. More: https://t.co/fUdqLmCONr. https://t.co/btoblg7zbo",02/22/2021 15:00:37,38,16,82,5,True
44,1363851038650949635,CDCGov,"Are you involved in #COVID19 vaccination efforts in your community? Join the #COVIDVaccineForum today at 10 AM EST to hear from federal experts like @CDCDirector, Joshua Peck, Diana Espinosa, @FEMA_Fenton &amp; more: https://t.co/fUdqLmCONr https://t.co/Pd59261TM5",02/22/2021 14:00:01,43,8,86,6,True
45,1363572110447288321,CDCGov,"RT @WHCOVIDResponse: From how we get this pandemic under control to an easy-to-understand breakdown of the virus's mutations, @CDCDirector…",02/21/2021 19:31:39,352,0,0,0,False
46,1363546789421457410,CDCGov,"Everyone reacts differently to stressful situations like #COVID19. You may feel anxious, angry, sad, or overwhelmed. If you or a loved one feels overwhelmed, get support 24/7 by calling or texting 1-800-985-5990. Learn more: https://t.co/Ip0GAhiP7q. https://t.co/MTN56Z2QFm",02/21/2021 17:51:02,289,50,426,28,True
47,1363215854100439044,CDCGov,New Parents: Are you looking for information about how to protect your new baby from getting #COVID19? Check out CDC’s toolkit to learn more about taking care of your baby in the hospital and at home: https://t.co/yeFhV3Ep2O. https://t.co/09VcTUoG7I,02/20/2021 19:56:01,96,18,147,6,True
48,1362884788105981952,CDCGov,"Preliminary data show that rates of #COVID19 associated hospitalizations continue to decline after peaking in early January. This decline is promising, but we should all do our part to slow the spread:
Wear a mask.
Stay 6 feet apart.
Avoid crowds.
More: https://t.co/iDFoVd3znf. https://t.co/uwdd4BbzdJ",02/19/2021 22:00:29,293,121,828,47,True
49,1362877165105254402,CDCGov,"Multisystem inflammatory syndrome in children (MIS-C) is a rare but serious condition associated with #COVID19. 2,000+ cases have been reported to CDC.
Almost 70% of MIS-C cases in the US occurred in Hispanic or non-Hispanic black children. Learn more: https://t.co/xe0rTWN1fu. https://t.co/UPg0GxR5o7",02/19/2021 21:30:11,127,19,137,14,True
50,1362865816765661190,CDCGov,"Officials are concerned about 3 #COVID19 variants detected in the U.S. The B.1.1.7 variant (first identified in UK) is currently the most common, with 1,523 cases detected in 41 states and D.C. Stop new variants by preventing the spread of COVID-19. More: https://t.co/F4bAyObDp1. https://t.co/96NWbMPrFP",02/19/2021 20:45:06,131,31,178,16,True
51,1362849192130080772,CDCGov,"Getting a #COVID19 vaccine is important for adults with certain health conditions because they may get very sick from COVID-19. 
Vaccines for COVID-19 are recommended for people who haven’t had a bad reaction to any ingredients in the vaccine. Learn more: https://t.co/a4OGIeIHZy. https://t.co/bGTRJYjSDQ",02/19/2021 19:39:02,109,33,165,11,True
52,1362827820423143427,CDCGov,Health equity is a top priority for CDC’s work. Join us at the #COVIDVaccineForum to learn how you can make #equity a priority in your work fighting #COVID19 through vaccination: https://t.co/RgDisEvL9r. https://t.co/fFQ1linSfC,02/19/2021 18:14:07,39,16,86,9,True
53,1362811015637958657,CDCGov,Curious about self-reported #flu or #COVID19 symptoms around you? @OutbreaksNearMe helps track illnesses in your area. Access a map that tracks anonymously reported symptoms &amp; add to the secure data by reporting how you’re feeling: https://t.co/2Z0HHb9IJV. https://t.co/LnKrfS4vCU,02/19/2021 17:07:20,65,17,89,6,True
